UID,Top_1_JID,Top_1_Raiting,Top_10_Recomendations
8121,29,2.0922576583959276,"[29, 62, 88, 95, 78, 82, 81, 86, 21, 56]"
3600,50,4.298304783744739,"[50, 53, 89, 62, 66, 91, 93, 72, 31, 10]"
7900,62,6.209032741586888,"[62, 35, 42, 22, 89, 96, 65, 91, 93, 34]"
4924,35,7.692722818432962,"[35, 21, 68, 26, 89, 85, 28, 6, 39, 34]"
19780,22,6.647910897484415,"[22, 31, 46, 69, 66, 65, 81, 14, 43, 64]"
22848,29,4.727112281725247,"[29, 36, 80, 83, 100, 89, 6, 73, 78, 72]"
19739,72,0.7442890652931086,"[72, 50, 31, 89, 93, 11, 14, 12, 96, 10]"
20029,66,5.598034608131661,"[66, 65, 29, 81, 54, 52, 2, 28, 70, 85]"
13716,32,0.019759130751723086,"[32, 66, 62, 81, 83, 61, 46, 17, 52, 72]"
13951,31,1.6550251326837992,"[31, 53, 49, 61, 83, 72, 100, 42, 10, 81]"
20993,68,4.783262216535675,"[68, 89, 69, 35, 29, 72, 93, 76, 80, 83]"
10058,50,3.0780555462562478,"[50, 3, 32, 1, 2, 66, 69, 53, 100, 72]"
21023,6,3.2443188552762647,"[6, 100, 98, 83, 72, 80, 73, 68, 53, 76]"
2758,32,2.338950895367307,"[32, 81, 46, 34, 42, 89, 14, 72, 83, 1]"
18228,29,5.486997916866224,"[29, 60, 1, 89, 10, 97, 9, 91, 88, 93]"
20423,89,3.078102697469194,"[89, 32, 83, 93, 72, 62, 66, 11, 42, 76]"
23390,54,2.301068775543046,"[54, 68, 89, 91, 93, 72, 83, 88, 94, 56]"
18940,62,1.1319618661253594,"[62, 53, 35, 32, 88, 83, 8, 43, 16, 63]"
10186,32,5.268119775256836,"[32, 46, 66, 38, 65, 89, 45, 11, 81, 23]"
54,79,2.5312136450125746,"[79, 75, 66, 26, 35, 34, 70, 25, 40, 1]"
10858,94,2.805526835519591,"[94, 84, 68, 82, 40, 1, 53, 11, 69, 8]"
22680,89,2.6577597188594897,"[89, 93, 91, 36, 66, 96, 72, 88, 92, 65]"
23464,26,3.2068568925062197,"[26, 32, 56, 46, 22, 1, 82, 91, 90, 99]"
17381,29,1.1770620960918061,"[29, 54, 35, 72, 81, 83, 89, 8, 75, 14]"
1052,90,6.146118592055389,"[90, 84, 82, 71, 77, 86, 94, 63, 99, 89]"
1349,10,2.55384169775268,"[10, 1, 91, 88, 25, 11, 2, 41, 90, 24]"
4677,29,7.135390354135738,"[29, 50, 56, 35, 83, 98, 72, 81, 76, 93]"
11381,36,3.9727694092439085,"[36, 32, 29, 31, 69, 22, 53, 49, 23, 78]"
5215,62,4.124988491482655,"[62, 89, 32, 81, 93, 72, 88, 91, 69, 76]"
4917,54,2.3860325919009537,"[54, 50, 32, 68, 62, 14, 69, 98, 83, 47]"
19320,11,3.930983209772279,"[11, 66, 35, 14, 42, 46, 51, 40, 26, 79]"
14703,94,6.067065105608078,"[94, 91, 37, 18, 8, 71, 57, 32, 56, 62]"
8770,89,6.62029490611395,"[89, 47, 28, 50, 63, 93, 48, 76, 97, 56]"
9304,89,5.933774952806683,"[89, 83, 50, 84, 66, 85, 53, 78, 48, 80]"
9329,62,7.748267581431169,"[62, 89, 47, 93, 77, 78, 90, 28, 80, 79]"
683,3,3.776558860688139,"[3, 23, 11, 1, 10, 64, 72, 33, 38, 30]"
13773,78,4.90116853623743,"[78, 42, 88, 52, 49, 69, 66, 63, 23, 75]"
10620,50,3.954764313859436,"[50, 62, 49, 66, 69, 44, 25, 72, 84, 61]"
24050,73,9.440775250879428,"[73, 77, 76, 100, 97, 72, 75, 86, 21, 42]"
12622,35,4.672446903182815,"[35, 32, 91, 89, 81, 88, 25, 96, 93, 100]"
8904,89,4.668989286386667,"[89, 49, 32, 93, 56, 35, 72, 76, 19, 23]"
4642,27,4.390194324512742,"[27, 36, 62, 11, 45, 65, 48, 40, 6, 54]"
3244,91,3.095779596191344,"[91, 89, 88, 96, 1, 60, 50, 10, 93, 94]"
12117,86,2.032595989598748,"[86, 94, 82, 71, 90, 64, 84, 83, 7, 91]"
12106,90,3.360760900864478,"[90, 86, 19, 57, 68, 63, 91, 89, 82, 49]"
16905,68,1.7305518656435197,"[68, 36, 27, 3, 75, 89, 48, 34, 76, 12]"
3530,78,4.19134848819191,"[78, 72, 32, 19, 75, 83, 50, 42, 30, 35]"
16959,60,10.0,"[60, 41, 57, 48, 95, 88, 12, 84, 89, 47]"
10570,89,4.9648473654546965,"[89, 68, 93, 32, 97, 35, 66, 2, 45, 61]"
9767,100,8.04218852950347,"[100, 85, 89, 10, 62, 88, 12, 24, 9, 93]"
1986,72,-0.03712014196511548,"[72, 76, 49, 73, 50, 94, 87, 65, 66, 84]"
10829,54,3.289324012519884,"[54, 66, 49, 89, 69, 5, 3, 1, 91, 81]"
324,36,3.1592391276493967,"[36, 29, 76, 18, 72, 83, 87, 96, 40, 81]"
22339,50,3.1091567959435626,"[50, 89, 1, 72, 88, 93, 97, 56, 60, 96]"
11278,22,2.8408065688120914,"[22, 10, 34, 52, 51, 81, 55, 25, 1, 36]"
23844,83,0.9444725861727693,"[83, 98, 72, 76, 87, 91, 81, 100, 93, 80]"
14513,29,3.3190548318180797,"[29, 50, 21, 42, 26, 32, 66, 27, 28, 25]"
1237,27,8.523365431059013,"[27, 35, 81, 83, 93, 49, 72, 91, 26, 76]"
20421,54,2.5047151049995398,"[54, 89, 83, 72, 81, 76, 91, 93, 43, 45]"
23187,32,4.404578902757788,"[32, 72, 89, 62, 69, 83, 78, 61, 93, 76]"
18965,68,7.353054530585632,"[68, 32, 89, 93, 47, 96, 63, 76, 6, 53]"
19301,80,2.7892575579640453,"[80, 72, 62, 73, 21, 66, 78, 76, 100, 51]"
7345,80,7.465686527957892,"[80, 85, 73, 78, 100, 81, 83, 52, 42, 89]"
18998,100,5.397284576525696,"[100, 51, 85, 83, 5, 73, 78, 50, 80, 72]"
6224,89,2.982962012234302,"[89, 93, 49, 66, 88, 96, 78, 91, 63, 72]"
18996,72,0.9958940059789588,"[72, 89, 84, 94, 90, 70, 39, 95, 32, 62]"
14135,20,2.336998988974685,"[20, 72, 47, 71, 84, 90, 26, 97, 5, 65]"
6794,91,2.6957154228114266,"[91, 55, 57, 5, 21, 54, 67, 86, 56, 59]"
15932,27,2.2333578405585888,"[27, 21, 56, 61, 72, 76, 83, 81, 87, 100]"
13191,34,7.759120533703464,"[34, 40, 85, 27, 14, 42, 73, 80, 38, 4]"
8799,55,2.5974732747853007,"[55, 91, 69, 95, 29, 36, 67, 86, 1, 25]"
14384,89,2.3467069339557973,"[89, 29, 62, 97, 96, 49, 66, 94, 90, 10]"
20925,29,5.110381066442233,"[29, 88, 56, 2, 69, 32, 87, 45, 54, 42]"
11718,89,5.303235690059641,"[89, 93, 91, 97, 86, 76, 72, 49, 19, 88]"
9956,93,0.8547644381905242,"[93, 95, 82, 35, 3, 86, 81, 18, 54, 64]"
907,81,4.47456478623456,"[81, 14, 72, 34, 89, 12, 35, 69, 11, 36]"
18018,29,3.571850116548581,"[29, 81, 14, 72, 22, 36, 26, 54, 76, 35]"
12376,73,5.2679701426123735,"[73, 27, 34, 85, 22, 93, 56, 87, 3, 30]"
11554,85,6.078241357867299,"[85, 62, 92, 81, 66, 35, 45, 86, 95, 59]"
3831,48,5.89718999652738,"[48, 62, 42, 38, 93, 50, 95, 70, 72, 77]"
5115,31,6.526004077840174,"[31, 21, 36, 72, 65, 42, 89, 76, 12, 80]"
5247,12,5.8165554019609935,"[12, 14, 22, 25, 72, 35, 29, 69, 65, 89]"
7754,35,2.7899216191989433,"[35, 1, 86, 40, 83, 60, 72, 94, 91, 87]"
9869,89,5.169107500731274,"[89, 93, 32, 35, 91, 88, 36, 28, 49, 72]"
14112,28,5.796677073184043,"[28, 68, 56, 89, 53, 72, 29, 93, 80, 100]"
17729,95,9.419270198266549,"[95, 90, 62, 10, 99, 68, 19, 32, 12, 37]"
7283,36,5.411672507618103,"[36, 35, 89, 46, 61, 87, 96, 52, 3, 77]"
23134,89,2.1801799020755803,"[89, 1, 91, 83, 93, 97, 27, 10, 76, 28]"
21263,93,5.3695957126184455,"[93, 89, 35, 95, 96, 68, 83, 91, 78, 38]"
7899,10,-0.4724227365940564,"[10, 76, 91, 36, 87, 35, 83, 94, 72, 1]"
14321,83,2.4256885981066603,"[83, 31, 100, 98, 36, 72, 89, 65, 69, 93]"
16421,1,0.13284379952528408,"[1, 10, 83, 72, 60, 89, 93, 86, 98, 97]"
1483,91,3.020162413563837,"[91, 99, 100, 95, 97, 21, 40, 63, 55, 35]"
3379,95,5.342990022968817,"[95, 76, 81, 73, 98, 4, 79, 42, 12, 71]"
405,68,2.1607659148430836,"[68, 97, 76, 20, 61, 9, 60, 59, 69, 40]"
23531,44,0.36561952109987805,"[44, 60, 10, 55, 95, 54, 43, 83, 38, 33]"
21187,78,4.834993913589723,"[78, 73, 80, 83, 77, 72, 76, 85, 79, 62]"
16716,89,3.903499238036892,"[89, 72, 32, 93, 29, 76, 61, 91, 88, 80]"
2156,72,-3.369232184184507,"[72, 83, 76, 89, 78, 91, 93, 75, 96, 87]"
4228,35,4.372628887586368,"[35, 27, 29, 81, 31, 1, 38, 11, 85, 87]"
18794,32,3.1520538544357612,"[32, 36, 21, 27, 22, 40, 14, 55, 5, 52]"
16550,78,-1.6490970590466698,"[78, 77, 72, 79, 86, 88, 87, 76, 95, 94]"
14423,42,7.014764203589569,"[42, 14, 72, 81, 83, 98, 12, 2, 11, 87]"
8482,36,3.561137403158757,"[36, 50, 21, 72, 42, 28, 26, 93, 52, 30]"
13151,89,3.4280616768258123,"[89, 27, 42, 72, 93, 76, 80, 98, 39, 81]"
22643,100,6.490006069657826,"[100, 14, 12, 56, 34, 46, 83, 22, 72, 6]"
8192,80,6.003713828982564,"[80, 73, 50, 83, 81, 72, 79, 77, 51, 61]"
1074,89,1.6875381678821015,"[89, 36, 31, 93, 66, 91, 76, 88, 94, 86]"
19788,96,7.645160239545234,"[96, 41, 92, 24, 93, 38, 86, 88, 89, 91]"
19535,81,4.6280731458969075,"[81, 100, 53, 83, 98, 61, 72, 56, 66, 1]"
5651,27,4.341033443258155,"[27, 85, 1, 54, 76, 91, 100, 89, 81, 72]"
7972,89,2.2350235222852666,"[89, 72, 76, 93, 83, 27, 36, 29, 91, 97]"
8671,8,0.38700590433129056,"[8, 32, 83, 78, 72, 75, 68, 49, 66, 69]"
8735,100,4.937360449767395,"[100, 80, 34, 29, 53, 83, 81, 72, 51, 85]"
15954,88,7.647192440916573,"[88, 96, 63, 50, 38, 66, 86, 72, 76, 84]"
8207,3,1.309223614072613,"[3, 80, 78, 89, 72, 83, 73, 11, 1, 88]"
13143,21,3.5578907370926998,"[21, 89, 65, 42, 81, 54, 100, 22, 72, 83]"
7886,50,6.521372935279944,"[50, 32, 65, 68, 72, 89, 81, 48, 83, 80]"
4164,31,6.647167014327021,"[31, 100, 81, 83, 52, 72, 80, 70, 46, 85]"
9016,62,0.2814552500124379,"[62, 86, 94, 35, 89, 1, 88, 82, 3, 78]"
11549,44,0.7856238052029971,"[44, 53, 7, 91, 15, 83, 94, 41, 97, 86]"
4297,86,3.462737097977308,"[86, 89, 47, 94, 90, 82, 96, 88, 97, 93]"
22252,100,6.3815448135665775,"[100, 48, 61, 50, 1, 2, 3, 32, 80, 69]"
3042,49,5.643739052303295,"[49, 54, 31, 89, 93, 65, 72, 42, 56, 45]"
20082,10,6.365049671470246,"[10, 9, 65, 66, 6, 89, 50, 21, 82, 25]"
6160,23,9.029089548324652,"[23, 88, 25, 21, 26, 48, 40, 10, 72, 45]"
21569,32,-0.06940209988444601,"[32, 29, 56, 72, 31, 45, 95, 18, 34, 88]"
10848,81,5.476372077265843,"[81, 55, 100, 60, 50, 34, 86, 91, 12, 3]"
8497,32,4.380994554670156,"[32, 35, 100, 93, 53, 89, 66, 98, 72, 76]"
17595,1,6.498158860817212,"[1, 35, 2, 88, 89, 48, 81, 93, 65, 97]"
18172,91,2.748462431660503,"[91, 97, 64, 35, 94, 88, 95, 41, 7, 89]"
19586,14,2.2689943898695732,"[14, 83, 98, 22, 100, 34, 72, 39, 52, 51]"
2123,98,4.189995356713175,"[98, 72, 27, 81, 65, 83, 42, 76, 36, 87]"
22059,88,3.798119046588077,"[88, 83, 68, 79, 76, 48, 29, 86, 61, 65]"
50,42,3.3919685745127537,"[42, 96, 82, 100, 65, 87, 99, 17, 51, 23]"
23649,9,8.189641474354945,"[9, 67, 38, 94, 4, 45, 41, 46, 37, 62]"
15527,62,1.8351017334574045,"[62, 32, 27, 10, 68, 97, 94, 3, 21, 54]"
15561,89,6.009620784765318,"[89, 27, 47, 93, 78, 88, 72, 85, 90, 73]"
12661,83,1.648825082808693,"[83, 98, 68, 89, 54, 53, 50, 76, 56, 12]"
8030,11,2.9661661474468097,"[11, 80, 72, 73, 54, 100, 83, 98, 34, 76]"
6332,50,0.6283936467308762,"[50, 72, 76, 81, 69, 83, 98, 89, 66, 87]"
12983,65,2.194470331810522,"[65, 87, 100, 98, 72, 12, 55, 26, 9, 91]"
526,69,4.533873967841782,"[69, 100, 35, 1, 81, 3, 72, 10, 34, 62]"
3644,68,3.5766479327714578,"[68, 89, 72, 62, 83, 50, 29, 76, 93, 80]"
1008,89,4.883031913605603,"[89, 32, 29, 76, 72, 26, 83, 81, 87, 88]"
9729,97,5.738197074636662,"[97, 69, 66, 46, 36, 22, 72, 40, 30, 43]"
22700,38,8.223287504059929,"[38, 46, 41, 22, 2, 39, 12, 10, 11, 48]"
23263,62,8.190069931873076,"[62, 68, 53, 93, 96, 65, 28, 90, 78, 85]"
12651,27,5.983698412201452,"[27, 68, 35, 62, 29, 49, 42, 89, 72, 80]"
20411,31,6.961474262579635,"[31, 81, 76, 69, 72, 50, 6, 80, 70, 46]"
17155,88,4.153280100972479,"[88, 89, 91, 94, 10, 86, 90, 96, 82, 93]"
13434,100,3.3344937867008264,"[100, 31, 72, 11, 78, 89, 66, 56, 3, 79]"
24226,94,0.033484707708796524,"[94, 86, 50, 91, 95, 81, 88, 46, 87, 57]"
15639,86,2.653596108614132,"[86, 8, 94, 91, 89, 97, 88, 90, 96, 82]"
4685,81,3.043889163520052,"[81, 91, 100, 83, 35, 76, 72, 3, 78, 85]"
5467,89,3.607631403557577,"[89, 1, 27, 93, 28, 88, 61, 10, 63, 72]"
8273,91,1.100291299801146,"[91, 94, 93, 27, 10, 8, 92, 90, 78, 69]"
22889,89,2.916381152010806,"[89, 91, 81, 76, 72, 94, 93, 86, 97, 88]"
3400,54,2.122280788651663,"[54, 53, 31, 91, 5, 19, 84, 94, 95, 1]"
13483,21,7.517565927380542,"[21, 29, 81, 83, 89, 93, 72, 66, 85, 39]"
7906,65,5.997466203270877,"[65, 26, 80, 78, 93, 68, 34, 87, 97, 51]"
9206,89,2.7619839853952453,"[89, 36, 72, 88, 93, 91, 83, 18, 28, 96]"
15043,89,2.132147959671446,"[89, 83, 76, 78, 91, 72, 94, 77, 97, 82]"
8439,89,4.043381942925399,"[89, 27, 35, 68, 72, 83, 93, 78, 76, 81]"
16561,5,1.9912225120473157,"[5, 89, 91, 27, 78, 93, 53, 97, 76, 88]"
15381,53,7.731125182690675,"[53, 36, 80, 29, 73, 72, 89, 76, 83, 79]"
24156,50,9.113061080319776,"[50, 27, 46, 53, 56, 81, 1, 89, 72, 41]"
2150,10,-2.9687532229307108,"[10, 36, 1, 91, 16, 38, 27, 22, 5, 49]"
22468,28,4.818008207636695,"[28, 50, 63, 29, 6, 42, 90, 14, 84, 21]"
24267,3,9.163298322686465,"[3, 89, 80, 85, 72, 78, 50, 81, 93, 54]"
14521,36,-0.6693928028030471,"[36, 68, 72, 76, 89, 93, 56, 31, 55, 96]"
20416,89,4.231674700451834,"[89, 53, 72, 61, 93, 69, 49, 18, 86, 84]"
8264,49,1.259355802920136,"[49, 62, 89, 72, 83, 21, 76, 81, 93, 78]"
20839,21,5.720144974745114,"[21, 3, 14, 39, 42, 46, 1, 6, 33, 17]"
4834,93,4.9835155038382775,"[93, 19, 72, 96, 92, 91, 7, 87, 1, 97]"
4045,27,5.5336509116244095,"[27, 68, 89, 93, 95, 90, 94, 96, 78, 88]"
17585,50,1.758418522424785,"[50, 1, 35, 89, 53, 49, 97, 2, 60, 91]"
9101,83,8.289599210195263,"[83, 73, 69, 91, 87, 35, 65, 14, 12, 95]"
8554,100,4.399390868334007,"[100, 60, 11, 40, 24, 4, 59, 9, 12, 43]"
16182,78,-0.3383544386801415,"[78, 73, 79, 77, 76, 72, 87, 89, 81, 83]"
10127,69,6.279793781513013,"[69, 93, 72, 31, 12, 89, 42, 6, 38, 76]"
13689,29,3.817778747266203,"[29, 81, 89, 72, 62, 85, 78, 83, 80, 93]"
15379,54,3.9988284292702945,"[54, 35, 2, 32, 89, 1, 27, 93, 72, 91]"
7799,62,4.792216742526802,"[62, 89, 61, 32, 69, 72, 55, 93, 80, 14]"
17916,54,4.2485118833865405,"[54, 65, 62, 69, 89, 14, 11, 93, 81, 83]"
20618,81,10.0,"[81, 80, 50, 34, 14, 93, 35, 31, 84, 2]"
20624,72,5.196650668613769,"[72, 73, 76, 89, 78, 92, 80, 83, 70, 93]"
8099,76,-1.038047763004747,"[76, 65, 72, 98, 92, 75, 83, 87, 89, 93]"
17556,21,8.899914837315002,"[21, 85, 100, 39, 89, 42, 80, 78, 72, 22]"
21577,29,5.197721665890274,"[29, 50, 21, 32, 61, 14, 62, 42, 39, 68]"
5266,42,3.752199342603185,"[42, 36, 35, 49, 26, 12, 83, 11, 76, 27]"
8447,89,8.096257003432054,"[89, 14, 28, 45, 59, 42, 35, 91, 53, 4]"
4004,49,6.519298329940404,"[49, 54, 47, 76, 72, 89, 90, 77, 6, 78]"
13094,89,6.665652285536164,"[89, 53, 35, 50, 83, 76, 72, 21, 91, 92]"
23393,29,2.4135140234105186,"[29, 38, 65, 26, 60, 14, 32, 70, 57, 37]"
8921,28,5.621456446892806,"[28, 92, 54, 72, 95, 29, 73, 26, 16, 31]"
18375,1,2.552847097872038,"[1, 55, 8, 64, 9, 97, 18, 88, 91, 32]"
11919,29,7.275206783226146,"[29, 68, 27, 89, 54, 72, 83, 14, 93, 12]"
19064,21,8.450992130419102,"[21, 81, 42, 61, 100, 32, 72, 34, 98, 76]"
16355,2,3.878742081098676,"[2, 27, 69, 66, 12, 95, 13, 42, 88, 87]"
20991,14,5.341017835565605,"[14, 53, 26, 29, 72, 34, 93, 76, 66, 56]"
18705,27,3.414643999667173,"[27, 2, 100, 1, 83, 72, 80, 81, 69, 25]"
15093,83,4.655849968517726,"[83, 98, 100, 81, 35, 72, 87, 76, 75, 80]"
12320,31,4.099553168782991,"[31, 81, 72, 53, 100, 80, 73, 78, 76, 89]"
20685,3,0.2599311921422359,"[3, 86, 94, 87, 91, 72, 83, 32, 75, 2]"
22939,98,0.18496112868964087,"[98, 83, 29, 86, 100, 81, 87, 24, 72, 75]"
20331,68,1.160806108475476,"[68, 89, 93, 28, 10, 48, 1, 80, 88, 72]"
630,86,1.4114510790655346,"[86, 94, 91, 90, 97, 10, 89, 82, 55, 71]"
23565,93,5.349427539970884,"[93, 77, 99, 30, 90, 73, 27, 32, 66, 22]"
10652,91,1.2154054361844278,"[91, 72, 78, 62, 76, 68, 87, 50, 73, 5]"
19505,36,5.245691461901981,"[36, 1, 69, 66, 46, 11, 64, 26, 21, 15]"
14565,89,4.67991083939577,"[89, 23, 88, 72, 9, 100, 14, 48, 91, 93]"
837,72,1.4730018933961437,"[72, 66, 89, 53, 49, 93, 76, 6, 70, 78]"
10584,89,6.494396898243036,"[89, 83, 93, 66, 72, 76, 91, 96, 14, 71]"
4682,56,6.209462218149674,"[56, 50, 53, 26, 34, 29, 22, 88, 45, 96]"
15958,44,4.942578162452486,"[44, 86, 15, 87, 24, 9, 7, 95, 97, 100]"
12156,66,2.724754065500833,"[66, 89, 93, 97, 72, 78, 83, 80, 76, 91]"
23406,3,7.080816681060936,"[3, 41, 12, 4, 1, 67, 26, 6, 56, 37]"
8949,29,4.566503360022808,"[29, 35, 62, 68, 66, 27, 72, 83, 81, 26]"
8623,72,-3.8984719112416295,"[72, 83, 76, 75, 65, 89, 86, 77, 27, 50]"
3432,50,4.6938315992280994,"[50, 80, 72, 78, 81, 83, 89, 76, 100, 73]"
1325,32,5.506770099142477,"[32, 54, 29, 53, 47, 76, 93, 72, 28, 78]"
20985,31,6.3173127896480015,"[31, 35, 22, 1, 34, 51, 81, 83, 76, 80]"
10117,49,2.4671656249273646,"[49, 48, 69, 29, 27, 42, 68, 41, 94, 2]"
9782,89,2.4530196924789407,"[89, 50, 72, 93, 76, 27, 83, 66, 54, 91]"
15640,76,2.742615927923356,"[76, 83, 88, 75, 86, 71, 1, 68, 62, 19]"
18023,81,3.03368226982332,"[81, 72, 91, 98, 100, 83, 87, 93, 12, 88]"
19893,27,1.7498905568307084,"[27, 72, 89, 76, 81, 54, 88, 92, 96, 83]"
698,72,1.2254023299918608,"[72, 93, 29, 88, 98, 27, 76, 91, 83, 96]"
3900,27,6.650192245750416,"[27, 50, 53, 21, 40, 3, 56, 89, 1, 83]"
9746,62,3.7837106712231496,"[62, 89, 27, 54, 49, 93, 72, 31, 80, 78]"
2840,89,4.832349069101697,"[89, 68, 35, 78, 49, 72, 93, 84, 81, 90]"
23162,47,2.505575940647186,"[47, 34, 68, 89, 26, 83, 76, 72, 98, 66]"
19692,69,4.719589896261472,"[69, 14, 1, 21, 39, 55, 91, 23, 15, 70]"
11661,100,2.910270196139516,"[100, 72, 14, 89, 98, 80, 83, 93, 8, 78]"
21818,53,6.722784745675099,"[53, 29, 21, 14, 54, 83, 98, 100, 76, 46]"
173,89,4.76680941247725,"[89, 1, 48, 69, 88, 60, 38, 93, 10, 97]"
19523,36,1.6610119467446598,"[36, 3, 21, 65, 98, 72, 83, 32, 10, 80]"
12570,50,5.293758720150726,"[50, 89, 35, 62, 72, 93, 29, 83, 88, 81]"
10264,28,5.990168510255014,"[28, 93, 29, 88, 72, 96, 6, 42, 45, 20]"
3218,89,3.3996149486700857,"[89, 31, 72, 76, 100, 42, 35, 93, 80, 81]"
1901,91,7.398318495239187,"[91, 68, 81, 87, 73, 42, 28, 26, 90, 66]"
22123,76,5.918532350426309,"[76, 62, 14, 67, 32, 50, 48, 69, 88, 10]"
18445,62,-0.530037858392931,"[62, 72, 32, 76, 65, 83, 66, 91, 78, 79]"
10505,89,3.598076835202125,"[89, 29, 27, 53, 78, 93, 72, 76, 69, 73]"
8868,27,3.921411921092199,"[27, 69, 83, 72, 89, 76, 81, 93, 98, 87]"
576,3,3.524640797405691,"[3, 40, 27, 100, 78, 73, 2, 52, 6, 72]"
22706,89,1.9631320235646694,"[89, 10, 36, 72, 54, 49, 65, 76, 78, 48]"
18888,5,8.026715147173821,"[5, 11, 31, 32, 77, 50, 39, 6, 45, 17]"
7995,78,3.2854641422253055,"[78, 48, 73, 31, 83, 79, 61, 40, 6, 26]"
10395,36,1.6284382652865563,"[36, 49, 31, 66, 68, 81, 76, 72, 89, 83]"
8492,89,6.872949111035181,"[89, 32, 12, 93, 63, 46, 39, 88, 72, 30]"
1594,53,4.2072593506911495,"[53, 68, 36, 69, 66, 49, 31, 89, 72, 93]"
11787,97,3.5613937128624453,"[97, 82, 48, 93, 47, 72, 70, 35, 61, 87]"
5030,65,6.774357162746704,"[65, 83, 69, 81, 54, 100, 72, 93, 66, 89]"
13157,61,5.203370644300284,"[61, 81, 72, 89, 65, 62, 93, 83, 80, 88]"
9856,14,3.0977685543232982,"[14, 83, 54, 72, 26, 80, 61, 46, 73, 76]"
22303,32,4.3395199768455095,"[32, 3, 46, 65, 56, 68, 72, 81, 49, 87]"
8356,81,1.9000419601555283,"[81, 1, 5, 89, 72, 87, 2, 76, 93, 88]"
20712,89,-1.6201012938781076,"[89, 29, 93, 91, 72, 35, 88, 96, 94, 76]"
7145,46,4.244076364025578,"[46, 81, 65, 83, 22, 89, 100, 98, 72, 76]"
1006,14,3.755411652037282,"[14, 65, 83, 72, 89, 50, 12, 69, 61, 27]"
3667,68,7.5265477938334975,"[68, 12, 69, 54, 66, 21, 30, 22, 97, 89]"
10694,94,3.471647138971309,"[94, 89, 76, 97, 53, 34, 92, 36, 69, 51]"
6953,61,6.163642206642128,"[61, 88, 32, 76, 93, 87, 79, 53, 75, 35]"
9557,72,5.297857890011404,"[72, 49, 21, 53, 83, 32, 80, 76, 89, 69]"
4945,36,5.639297192469222,"[36, 49, 54, 89, 83, 27, 66, 26, 72, 93]"
14875,89,5.260327758954012,"[89, 72, 22, 21, 81, 85, 76, 91, 93, 34]"
11801,36,3.86029171235924,"[36, 27, 89, 91, 94, 96, 86, 66, 93, 88]"
11410,73,7.7891299911497605,"[73, 82, 74, 84, 89, 76, 4, 97, 99, 93]"
6523,78,6.786690404769796,"[78, 82, 76, 88, 92, 68, 70, 100, 21, 48]"
24445,68,5.9962138155558184,"[68, 83, 89, 72, 76, 80, 78, 93, 81, 6]"
9472,100,5.9745032116600285,"[100, 85, 89, 55, 93, 67, 97, 95, 72, 51]"
1957,83,1.9645770584305442,"[83, 72, 89, 69, 93, 81, 76, 80, 56, 34]"
11640,21,7.550317293437721,"[21, 46, 39, 52, 51, 31, 56, 30, 72, 100]"
13917,72,6.6852462550961675,"[72, 81, 98, 91, 88, 79, 39, 26, 29, 49]"
17062,96,1.5999225215106672,"[96, 48, 95, 18, 64, 75, 74, 70, 45, 3]"
4840,54,6.639341931400633,"[54, 35, 62, 89, 72, 36, 85, 46, 6, 22]"
2748,89,6.485948048486678,"[89, 90, 83, 82, 27, 54, 47, 36, 95, 42]"
18423,72,6.216535008018621,"[72, 68, 73, 96, 71, 12, 82, 21, 79, 56]"
13245,89,2.767926159922375,"[89, 91, 76, 83, 68, 94, 86, 8, 72, 42]"
11579,39,6.631397698040528,"[39, 65, 72, 49, 91, 89, 6, 66, 35, 79]"
6838,38,5.48931580893116,"[38, 35, 48, 89, 68, 81, 41, 9, 42, 47]"
11950,29,5.14478854180925,"[29, 36, 14, 89, 72, 49, 68, 11, 34, 83]"
14494,81,1.8419272890099692,"[81, 53, 98, 83, 69, 54, 72, 49, 100, 61]"
7756,50,5.6863989652279745,"[50, 6, 31, 29, 72, 47, 19, 39, 66, 93]"
21605,50,5.0435399876984635,"[50, 29, 98, 83, 100, 69, 25, 81, 49, 12]"
13223,32,5.801630640201512,"[32, 50, 83, 69, 78, 89, 61, 72, 73, 93]"
13792,89,7.303867907514027,"[89, 93, 62, 35, 69, 97, 66, 92, 72, 47]"
12914,83,-0.02166755807337406,"[83, 86, 91, 81, 93, 76, 72, 46, 60, 66]"
5106,65,2.1694205023432085,"[65, 32, 89, 98, 81, 93, 91, 14, 83, 76]"
4418,89,0.6693408271758379,"[89, 93, 35, 6, 27, 97, 26, 8, 83, 92]"
4718,70,1.8564676662531756,"[70, 52, 36, 100, 51, 1, 6, 62, 80, 66]"
17124,86,-3.330661495772196,"[86, 1, 10, 94, 76, 60, 78, 87, 3, 44]"
17082,94,7.645053960934677,"[94, 96, 90, 62, 92, 68, 97, 95, 82, 89]"
15467,89,5.546048911008845,"[89, 49, 54, 93, 27, 28, 96, 97, 72, 88]"
1872,29,3.7023120158452567,"[29, 11, 27, 89, 48, 93, 3, 91, 10, 56]"
16853,48,2.803374149027243,"[48, 68, 1, 54, 64, 88, 89, 13, 94, 66]"
24976,21,6.769241733394274,"[21, 83, 14, 89, 97, 65, 68, 1, 93, 81]"
8212,81,1.386144470004243,"[81, 21, 76, 72, 57, 93, 75, 41, 8, 16]"
22304,32,2.4682915890645307,"[32, 53, 83, 49, 29, 27, 92, 97, 65, 12]"
